index,Latitude,Longitude,Altitude,Timestamp
38184,31.77073524693988,35.21155493083676,763.1541748046875, 2019-12-25 17:42:53 +0000
38208,31.77073551437677,35.21156556108615,763.5089111328125, 2019-12-25 17:43:53 +0000
38232,31.77063926579777,35.21162794941511,763.3704223632812, 2019-12-25 17:44:53 +0000
38294,31.77067407548861,35.21159348749725,763.3379516601562, 2019-12-25 17:47:26 +0000
38318,31.77069384668298,35.211695432107845,763.8222045898438, 2019-12-25 17:48:26 +0000
38342,31.77067265717447,35.21166485163971,764.1840209960938, 2019-12-25 17:49:26 +0000
38366,31.770717796551413,35.21153829857018,763.2928466796875, 2019-12-25 17:50:26 +0000
38392,31.770758442695843,35.211611778946725,764.303955078125, 2019-12-25 17:51:31 +0000
38415,31.77075635392373,35.211630449581705,762.73681640625, 2019-12-25 17:52:30 +0000
38438,31.770718774024946,35.21156214016147,762.8633422851562, 2019-12-25 17:53:29 +0000
38462,31.77070051865568,35.211569323009655,763.1348876953125, 2019-12-25 17:54:29 +0000
38486,31.770652612135873,35.21153870698585,763.3800659179688, 2019-12-25 17:55:29 +0000
38510,31.770672690204112,35.21154685024104,763.7078247070312, 2019-12-25 17:56:28 +0000
38534,31.770750776741448,35.211635970798824,762.2449340820312, 2019-12-25 17:57:27 +0000
38558,31.770738817279447,35.21162345783159,762.9811401367188, 2019-12-25 17:58:27 +0000
38582,31.7707344211514,35.21156744887711,763.6205444335938, 2019-12-25 17:59:27 +0000
38606,31.770675107944193,35.21164179880989,763.4365234375, 2019-12-25 18:00:27 +0000
38630,31.77073826945785,35.21156235592509,763.5410766601562, 2019-12-25 18:01:27 +0000
38654,31.770733744334997,35.211577885851824,763.3569946289062, 2019-12-25 18:02:26 +0000
38678,31.77072812608883,35.211514761218616,763.3820190429688, 2019-12-25 18:03:26 +0000
38702,31.77074236551043,35.21156271093908,763.3658447265625, 2019-12-25 18:04:26 +0000
38726,31.770725430886323,35.21149903071829,763.3565063476562, 2019-12-25 18:05:26 +0000
38750,31.77069771680692,35.21155667965434,763.4141235351562, 2019-12-25 18:06:26 +0000
38774,31.770738770540124,35.211620374919946,763.4588623046875, 2019-12-25 18:07:26 +0000
38798,31.77074526774241,35.21158103638631,763.4373779296875, 2019-12-25 18:08:26 +0000
38822,31.770708906625188,35.21150068460809,763.3919677734375, 2019-12-25 18:09:26 +0000
38846,31.77074876621479,35.21151329910131,763.3212280273438, 2019-12-25 18:10:26 +0000
38870,31.770742876172246,35.21156689574222,763.237060546875, 2019-12-25 18:11:26 +0000
38890,31.77073293767436,35.21158601618197,763.3772583007812, 2019-12-25 18:12:19 +0000
38914,31.7707564027175,35.21161140572935,763.2735595703125, 2019-12-25 18:13:19 +0000
38936,31.77075162955085,35.21168613991022,763.1691284179688, 2019-12-25 18:14:13 +0000
38960,31.77074888395645,35.21157177691365,763.0375366210938, 2019-12-25 18:15:13 +0000
38984,31.77072797876896,35.21158713695174,763.1995849609375, 2019-12-25 18:16:13 +0000
39007,31.770638496262322,35.211582357236026,764.63330078125, 2019-12-25 18:17:10 +0000
39030,31.77071384834704,35.21160201992834,764.3209838867188, 2019-12-25 18:18:07 +0000
39054,31.77064689440488,35.211658657755756,764.69970703125, 2019-12-25 18:19:06 +0000
39078,31.77071716171393,35.211532710078515,763.9085693359375, 2019-12-25 18:20:06 +0000
39103,31.770739996816808,35.211537642323506,763.1222534179688, 2019-12-25 18:21:10 +0000
39127,31.770731833101067,35.21152231377511,763.0757446289062, 2019-12-25 18:22:10 +0000
39151,31.770740689541174,35.21156881686232,763.070556640625, 2019-12-25 18:23:10 +0000
39175,31.770700108142236,35.21146353378412,762.9614868164062, 2019-12-25 18:24:10 +0000
39199,31.77072876325909,35.21149833545028,762.9822998046875, 2019-12-25 18:25:10 +0000
39223,31.77073905896919,35.211596853193676,762.907470703125, 2019-12-25 18:26:10 +0000
39246,31.77074710194261,35.21156651410139,762.9342041015625, 2019-12-25 18:27:09 +0000
39272,31.770740595281573,35.21169302438789,762.591552734375, 2019-12-25 18:28:14 +0000
39297,31.770758174441863,35.21172295178521,763.2119750976562, 2019-12-25 18:29:15 +0000
39324,31.770779679461537,35.211621687608975,761.156982421875, 2019-12-25 18:30:22 +0000
39346,31.770781930696987,35.21164642314878,762.1541748046875, 2019-12-25 18:31:17 +0000
39370,31.77077355955122,35.211688241384174,761.6412353515625, 2019-12-25 18:32:16 +0000
39391,31.77077321659055,35.211688063591644,761.9489135742188, 2019-12-25 18:33:10 +0000
39414,31.77068526711958,35.211748219358185,762.5435180664062, 2019-12-25 18:34:09 +0000
39441,31.770759783642262,35.211628800734275,762.1732788085938, 2019-12-25 18:35:15 +0000
39464,31.770778977673412,35.21162270768906,761.976318359375, 2019-12-25 18:36:13 +0000
39488,31.770779699092703,35.21162443746525,761.8004150390625, 2019-12-25 18:37:13 +0000
39510,31.77076597511632,35.21161146007809,762.1490478515625, 2019-12-25 18:38:08 +0000
39534,31.770675563199834,35.2115029861747,768.2154248815466, 2019-12-25 18:39:10 +0000
39554,31.770665150665213,35.21153585930516,768.4698444588008, 2019-12-25 18:39:59 +0000
39574,31.76997406066186,35.21152004605714,769.4765929162961, 2019-12-25 18:40:49 +0000
39594,31.76999704696564,35.21185437320138,772.9838891680928, 2019-12-25 18:41:38 +0000
39612,31.770198959194538,35.21180001202733,771.8017832645204, 2019-12-25 18:42:24 +0000
39632,31.770894249287434,35.212695810418744,767.5551878794245, 2019-12-25 18:43:12 +0000
39656,31.77077112822207,35.2116627620589,760.8109741210938, 2019-12-25 18:44:11 +0000
39680,31.770758109464136,35.21164642891754,760.6687622070312, 2019-12-25 18:45:11 +0000
39702,31.77075935456624,35.21164421850571,760.3632202148438, 2019-12-25 18:46:09 +0000
39726,31.77075907448857,35.211642948004204,760.6505737304688, 2019-12-25 18:47:09 +0000
39750,31.7707696639755,35.21165245098954,760.8582763671875, 2019-12-25 18:48:08 +0000
39774,31.770778492950967,35.211651204626946,760.9327392578125, 2019-12-25 18:49:08 +0000
39798,31.77075986702216,35.21164329260755,760.9636840820312, 2019-12-25 18:50:08 +0000
39822,31.770748080067825,35.21167419899043,760.9047241210938, 2019-12-25 18:51:08 +0000
39846,31.77074495845155,35.21168177771946,760.81396484375, 2019-12-25 18:52:07 +0000
39869,31.77076216388899,35.21164116854565,760.766845703125, 2019-12-25 18:53:05 +0000
39895,31.770734515644797,35.21168811479578,760.7227172851562, 2019-12-25 18:54:10 +0000
39918,31.770745053053517,35.211638766168655,760.72705078125, 2019-12-25 18:55:08 +0000
39944,31.77074280666021,35.21168426052298,760.6343383789062, 2019-12-25 18:56:14 +0000
39968,31.77075524706085,35.21164882559541,760.5679931640625, 2019-12-25 18:57:14 +0000
39992,31.770743899589966,35.211678334067344,760.4671630859375, 2019-12-25 18:58:13 +0000
40017,31.770743417341517,35.21168435537624,760.3660888671875, 2019-12-25 18:59:15 +0000
40038,31.770737344217306,35.21164983495657,761.7557983398438, 2019-12-25 19:00:07 +0000
40062,31.77076081724373,35.211642727941545,761.224853515625, 2019-12-25 19:01:07 +0000
40085,31.77074565914857,35.211636054213955,761.6155395507812, 2019-12-25 19:02:05 +0000
40108,31.77076785574305,35.211616088157,761.8583984375, 2019-12-25 19:03:04 +0000
40132,31.770757495145606,35.211650892970454,761.3663330078125, 2019-12-25 19:04:04 +0000
40156,31.770749080159888,35.21163777285704,761.3992919921875, 2019-12-25 19:05:04 +0000
40180,31.770723393311304,35.21155176815385,761.5812377929688, 2019-12-25 19:06:04 +0000
40204,31.77075372203048,35.21159442914327,761.7449340820312, 2019-12-25 19:07:04 +0000
40228,31.770769963780843,35.21163482207478,761.9982299804688, 2019-12-25 19:08:03 +0000
40252,31.7707370688512,35.211592318067915,762.1555786132812, 2019-12-25 19:09:03 +0000
40276,31.770749247046705,35.21156079840039,762.141357421875, 2019-12-25 19:10:03 +0000
40300,31.77076103293873,35.2116055061125,762.1947631835938, 2019-12-25 19:11:02 +0000
40324,31.770724516872068,35.211520176106355,762.266845703125, 2019-12-25 19:12:02 +0000
40348,31.770740627203768,35.21160509158877,762.3059692382812, 2019-12-25 19:13:02 +0000
40372,31.77073723741019,35.211558415825266,762.3067626953125, 2019-12-25 19:14:02 +0000
40392,31.770569865002493,35.21152408495221,782.7824639041772, 2019-12-25 19:14:54 +0000
40412,31.77024035326546,35.21036841448982,836.7052487484268, 2019-12-25 19:15:45 +0000
40442,31.77073769823718,35.21172726595736,763.1068725585938, 2019-12-25 19:16:58 +0000
40466,31.770740723246554,35.21171490659286,762.5863037109375, 2019-12-25 19:17:58 +0000
40490,31.770698896181642,35.211481921130186,809.7615723812796, 2019-12-25 19:18:59 +0000
40510,31.77061752834042,35.211354885729605,815.3998652130002, 2019-12-25 19:19:49 +0000
40532,31.770682826466388,35.21149822409636,770.1271317838707, 2019-12-25 19:20:44 +0000
40554,31.770551122052026,35.21189721384013,778.8501336715262, 2019-12-25 19:21:39 +0000
40574,31.770782719105892,35.21182428774097,786.0031090336732, 2019-12-25 19:22:30 +0000
40600,31.77074148069737,35.21168479336305,763.6889038085938, 2019-12-25 19:23:31 +0000
40622,31.770655664395452,35.211738805218395,762.4862670898438, 2019-12-25 19:24:29 +0000
40648,31.761353949658236,35.20611168217489,1025.3196891089572, 2019-12-25 19:25:34 +0000
40690,31.761457565772872,35.20702328975904,1213.9486871183058, 2019-12-25 19:27:19 +0000
40716,31.76145973292466,35.20740552385949,1209.6466909455107, 2019-12-25 19:28:20 +0000
40750,31.770702050460248,35.211690292280004,763.1560668945312, 2019-12-25 19:29:49 +0000
40772,31.769930131571183,35.21302066316204,1070.8137696009042, 2019-12-25 19:30:44 +0000
40792,31.770388316732262,35.212088358781045,775.1765291345262, 2019-12-25 19:31:34 +0000
40812,31.770622955030433,35.21208604948034,783.4567001937382, 2019-12-25 19:32:24 +0000
40860,31.77047302419327,35.2122584546844,758.329352551339, 2019-12-25 19:34:24 +0000
40890,31.77075267910943,35.211651991535184,760.348388671875, 2019-12-25 19:35:37 +0000
40914,31.77060452933815,35.21182376229006,770.6429240299782, 2019-12-25 19:36:39 +0000
40946,31.770743955873343,35.21168977947217,771.7220458984375, 2019-12-25 19:37:59 +0000
40968,31.770788304791445,35.211689388056136,763.1422119140625, 2019-12-25 19:38:54 +0000
40988,31.770643033978416,35.211671404625505,769.5481906632683, 2019-12-25 19:39:45 +0000
41008,31.770638574663003,35.21186864371725,771.0246025474208, 2019-12-25 19:40:34 +0000
41028,31.77054056147207,35.212543021101595,777.7587733002716, 2019-12-25 19:41:24 +0000
41146,31.77074324628963,35.2120597358903,660.5086662773176, 2019-12-25 19:46:20 +0000
41172,31.770740809836578,35.21154426928297,763.0563354492188, 2019-12-25 19:47:23 +0000
41196,31.77096906136005,35.211757336963885,712.6471238156064, 2019-12-25 19:48:25 +0000
41216,31.770490650199623,35.21197369280271,723.5392902382837, 2019-12-25 19:49:15 +0000
41236,31.77023956692417,35.2118515039915,772.4031999528171, 2019-12-25 19:50:05 +0000
41256,31.77022767080271,35.211786127032056,771.5147348301358, 2019-12-25 19:50:55 +0000
41276,31.770213693789053,35.211807618415506,771.8360670348932, 2019-12-25 19:51:45 +0000
41296,31.7702104367909,35.211766265810645,771.277220312225, 2019-12-25 19:52:35 +0000
41322,31.7702365951794,35.211794230620995,771.5910013122559, 2019-12-25 19:53:39 +0000
41342,31.770254438932447,35.21175877591489,771.0383165137353, 2019-12-25 19:54:29 +0000
41362,31.771550716591634,35.21290215510495,778.3420277226527, 2019-12-25 19:55:19 +0000
41382,31.77325810248575,35.215103306467036,791.9269053378763, 2019-12-25 19:56:09 +0000
41402,31.774157547779073,35.217050045236455,798.6317079697833, 2019-12-25 19:56:59 +0000
41422,31.774787016209608,35.21588033474904,801.3851772425035, 2019-12-25 19:57:49 +0000
41442,31.774651497465864,35.214736970534524,800.0222640217772, 2019-12-25 19:58:40 +0000
41462,31.774602988020987,35.214417609150864,799.7903099290529, 2019-12-25 19:59:30 +0000
41482,31.776470590544953,35.21330984404685,808.9148915579335, 2019-12-25 20:00:20 +0000
41502,31.7792591727787,35.2123880659829,805.7909156727272, 2019-12-25 20:01:10 +0000
41522,31.78083831821056,35.21201278435438,801.3851012857723, 2019-12-25 20:01:59 +0000
41542,31.78117748000011,35.21199880002219,803.6663866669247, 2019-12-25 20:02:49 +0000
41564,31.780714646240373,35.213888708271845,814.7165543315691, 2019-12-25 20:03:44 +0000
41584,31.780912656434573,35.21484466672687,814.6302565361757, 2019-12-25 20:04:34 +0000
41604,31.781085667070688,35.215741604155184,811.4257873550952, 2019-12-25 20:05:24 +0000
41626,31.781268604925433,35.21635995553174,809.0946724884233, 2019-12-25 20:06:20 +0000
41646,31.781566356728447,35.216244048585686,810.2116136268534, 2019-12-25 20:07:09 +0000
41666,31.781415952548706,35.216663475623875,808.9960594177246, 2019-12-25 20:07:59 +0000
41686,31.781339863263764,35.21662750698278,808.9960594177246, 2019-12-25 20:08:49 +0000
41706,31.78136307828177,35.21662433791008,808.9960594177246, 2019-12-25 20:09:39 +0000
41726,31.78134005695388,35.21706979067943,806.0833865978004, 2019-12-25 20:10:29 +0000
41746,31.78155774010732,35.217747275376745,803.0675172855772, 2019-12-25 20:11:19 +0000
41766,31.78164959973823,35.218160663975226,799.9029043839638, 2019-12-25 20:12:09 +0000
41786,31.78175428206664,35.218747125691046,796.5287132263184, 2019-12-25 20:13:00 +0000
41806,31.782027759231013,35.218669748239996,796.5287132263184, 2019-12-25 20:13:50 +0000
41826,31.781654614129863,35.21863210183359,796.5287132263184, 2019-12-25 20:14:39 +0000
41846,31.781309577082578,35.219045094049704,794.4508323669461, 2019-12-25 20:15:29 +0000
41866,31.781286447288604,35.21969308480821,793.6792243061087, 2019-12-25 20:16:19 +0000
41886,31.780700442537928,35.219744808760204,789.4500787320567, 2019-12-25 20:17:09 +0000
41904,31.780219255013517,35.21976540810126,785.7195719219008, 2019-12-25 20:17:54 +0000
41924,31.77964430414269,35.220225449379676,781.4085687161506, 2019-12-25 20:18:44 +0000
41944,31.779502744083622,35.22079974133893,782.3857321387052, 2019-12-25 20:19:34 +0000
41964,31.77922579083213,35.2214170965637,784.5731945606967, 2019-12-25 20:20:24 +0000
41986,31.779495554739746,35.22176654867332,773.603759765625, 2019-12-25 20:21:19 +0000
42009,31.779430392798876,35.221680614216815,783.263916015625, 2019-12-25 20:22:15 +0000
42033,31.779430486830744,35.22167960613957,783.32470703125, 2019-12-25 20:23:15 +0000
42057,31.779431527625803,35.221674276783716,783.3536376953125, 2019-12-25 20:24:15 +0000
42080,31.779435920367774,35.22163251631857,782.7156372070312, 2019-12-25 20:25:14 +0000
42105,31.77943751111892,35.221656848841626,782.7177734375, 2019-12-25 20:26:15 +0000
42328,31.793554308459605,35.214785083715675,785.7133178710938, 2019-12-25 20:35:34 +0000
42652,31.800525824558374,35.22506625816446,832.4710688496235, 2019-12-25 20:49:04 +0000
43118,31.79335263895427,35.229407391477125,755.4825947322644, 2019-12-25 21:08:29 +0000
43534,31.792824263779412,35.23034724726705,791.9296875, 2019-12-25 21:25:49 +0000
43558,31.78335113056365,35.22436421624742,783.2653198242188, 2019-12-25 21:26:47 +0000
43581,31.78056210508695,35.222423763676474,782.6279907226562, 2019-12-25 21:27:45 +0000
43605,31.7797612379207,35.22186921251086,782.602783203125, 2019-12-25 21:28:45 +0000
43628,31.779530946692553,35.22171211810268,782.621826171875, 2019-12-25 21:29:44 +0000
43652,31.7794652465095,35.22166797231504,782.62890625, 2019-12-25 21:30:41 +0000
43676,31.779446172867733,35.2216567908074,782.6304931640625, 2019-12-25 21:31:41 +0000
43700,31.77944020073287,35.22165344277285,782.6432495117188, 2019-12-25 21:32:41 +0000
43722,31.77943938467273,35.22164821970717,782.6260986328125, 2019-12-25 21:33:39 +0000
43746,31.779437726865677,35.221653357213725,782.6505126953125, 2019-12-25 21:34:39 +0000
43770,31.779437812400776,35.22165426041088,782.66455078125, 2019-12-25 21:35:38 +0000
43794,31.77943715825676,35.22165598127847,782.6868286132812, 2019-12-25 21:36:37 +0000
43817,31.77943698096357,35.22165578809436,782.70361328125, 2019-12-25 21:37:35 +0000
43840,31.77943870950259,35.22164663401108,782.6784057617188, 2019-12-25 21:38:34 +0000
43864,31.779438893745514,35.221648765788366,782.669921875, 2019-12-25 21:39:33 +0000
43888,31.77943799152504,35.221652251867674,782.6821899414062, 2019-12-25 21:40:31 +0000
43911,31.779437302503453,35.22165621223124,782.707275390625, 2019-12-25 21:41:30 +0000
43934,31.77943872370193,35.22164448736041,782.6994018554688, 2019-12-25 21:42:28 +0000
